C:\Users\User\Documents\Arduino\CentrifugeV2MotorArduino\mcp4725_voltage\mcp4725_voltage.ino
MCP4725_VERSION: 0.4.0

Voltage:	0.00


1017ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2346500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2347000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2347500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2348000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2348500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2349000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2349500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2350000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2350500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2351000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2351500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2352000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2352500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2353000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2353500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2354000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2354500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2355000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2355500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2356000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2356500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2357000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2357500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2358000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2358500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2359000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2359500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2360000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2360500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2361000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2361500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2362000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2362500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2363000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2363500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2364000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2364500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2365000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2365500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2366000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2366500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2367000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2367500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2368000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2368500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2369000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2369500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2370000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2370500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2371000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2371500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2372000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2372500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2373000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2373500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2374000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2374500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2375000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2375500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2376000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2376500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2377000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2377500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2378000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2378500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2379000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2379500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2380000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2380500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2381000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2381500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2382000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2382500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2383000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2383500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2384000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2384500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2385000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2385500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2386000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2386500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2387000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2387500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2388000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2388500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2389000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2389500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2390000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2390500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2391000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2391500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2392000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2392500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2393000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2393500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2394000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2394500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2395000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2395500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2396000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2396500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2397000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2397500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2398000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2398500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2399000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2399500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2400000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2400500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2401000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2401500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2402000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2402500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2403000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2403500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2404000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2404500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2405000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2405500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2406000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2406500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2407000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2407500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2408000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2408500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2409000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2409500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2410000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2410500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2411000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2411500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2412000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2412500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2413000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2413500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2414000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2414500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2415000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2415500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2416000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2416500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2417000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2417500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2418000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2418500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2419000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2419500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2420000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2420500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2421000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2421500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2422000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2422500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2423000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2423500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2424000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2424500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2425000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2425500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2426000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2426500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2427000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2427500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2428000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2428500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2429000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2429500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2430000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2430500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2431000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2431500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2432000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2432500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2433000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2433500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2434000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2434500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2435000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2435500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2436000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2436500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2437000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2437500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2438000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2438500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2439000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2439500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2440000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2440500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2441000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2441500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2442000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2442500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2443000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2443500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2444000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2444500ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[-0.03] y[0.04] z[1.14] mag[1.14]2445000ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
